"DATE","BSCNAME","SITENAME","CELLNAME","TRAFFIC_2G","HTRAFFIC_2G","EDL_TRAF","EUL_TRAF","GDL_TRAF","GUL_TRAF","DATA_2G"
"26/05/2025","BSTG03H","STCT21","STCT211","1.13","0","1124.13","1016.08","190.57","127.11","2457.9"
"26/05/2025","BSTG03H","STCT21","STCT212","0.86","0","491.15","392.73","113.32","127.43","1124.64"
"26/05/2025","BSTG03H","STCT21","STCT213","1.08","0","1249.73","506.55","33.81","36.56","1826.65"
"26/05/2025","BSTG03H","STCL02","STCL021","1.82","0","6419.35","4403.58","244.64","253.1","11320.66"
"26/05/2025","BSTG03H","STCL02","STCL022","3.32","0","8424.86","6316.9","1108.07","1227.69","17077.52"
"26/05/2025","BSTG03H","STCL02","STCL023","1.48","0","22211.18","15445.01","336.07","579.95","38572.21"
"26/05/2025","BSTG03H","STCL03","STCL031","0.43","0.04","13074.45","4099.46","1868.58","1343.35","20385.84"
"26/05/2025","BSTG03H","STCL03","STCL032","0.29","0.04","346.2","284.72","1650.14","868.21","3149.27"
"26/05/2025","BSTG03H","STCL03","STCL033","1.12","0.06","20497.6","7787.53","207.38","58.07","28550.58"
"26/05/2025","BSTG03H","STCL04","STCL041","1.94","0","171","139.22","37.9","48.08","396.2"
"26/05/2025","BSTG03H","STCL04","STCL042","1.49","0.01","579.36","282.54","49.3","52.57","963.77"
"26/05/2025","BSTG03H","STCL04","STCL043","0.55","0","20405.25","10269.27","30.64","28.11","30733.28"
"26/05/2025","BSTG03H","STCL05","STCL051","0.81","0","4734.04","3536.32","214","252.66","8737.04"
"26/05/2025","BSTG03H","STCL05","STCL052","0.18","0","4806.69","3163.49","22","38.28","8030.47"
"26/05/2025","BSTG03H","STCL05","STCL053","0.74","0","3115.24","1890.04","307.51","282.31","5595.1"
"26/05/2025","BSTG03H","STCL06","STCL061","1.35","0","3795.53","1971.56","141.72","175.26","6084.07"
"26/05/2025","BSTG03H","STCL06","STCL062","0.97","0","4200.63","3346.64","26.76","28.09","7602.13"
"26/05/2025","BSTG03H","STCL06","STCL063","1.69","0","26859.7","17601.88","17.37","25.77","44504.72"
"26/05/2025","BSTG03H","STCL08","STCL081","0.49","0","1312.31","671.06","248.64","282.53","2514.55"
"26/05/2025","BSTG03H","STCL08","STCL082","0.45","0","31388.48","21349.73","68.57","101.96","52908.74"
"26/05/2025","BSTG03H","STCL08","STCL083","0.5","0","300.56","241.38","37.35","45.63","624.92"
"26/05/2025","BSTG03H","STCL09","STCL091","0.48","0.01","8745.82","6884.31","953.32","866.23","17449.68"
"26/05/2025","BSTG03H","STCL09","STCL092","0.43","0","4147.86","4414.68","371.24","419.47","9353.25"
"26/05/2025","BSTG03H","STCL09","STCL093","1.72","0","23988.52","11097.6","757.1","877.22","36720.45"
"26/05/2025","BSTG03H","STCL10","STCL101","0.71","0","787.79","972.79","137.16","104.59","2002.32"
"26/05/2025","BSTG03H","STCL10","STCL102","1.25","0","4959.83","2896.45","10.82","12.36","7879.45"
"26/05/2025","BSTG03H","STCL10","STCL103","0.31","0","1649.77","1572.49","173.19","283.66","3679.11"
"26/05/2025","BSTG03H","STKS02","STKS021","1.89","0","8.82","7.76","6085.88","5127.53","11229.99"
"26/05/2025","BSTG03H","STKS02","STKS022","0.47","0","2873.58","2555.57","43.92","53.77","5526.84"
"26/05/2025","BSTG03H","STKS02","STKS023","0.92","0","2790.53","2398","272.05","248.14","5708.72"
"26/05/2025","BSTG03H","STKS03","STKS031","1.96","0.13","3115.92","2637.36","487.95","346.36","6587.58"
"26/05/2025","BSTG03H","STKS03","STKS032","1.74","0.11","1851.03","893.64","51.24","32.19","2828.11"
"26/05/2025","BSTG03H","STKS03","STKS033","2.95","0.21","17996.81","12581.62","219.9","142.85","30941.18"
"26/05/2025","BSTG03H","STKS04","STKS041","3.81","0.14","587.59","439.08","251.35","137.52","1415.54"
"26/05/2025","BSTG03H","STKS04","STKS042","6.51","0.71","14170.15","11087.57","697.98","463.14","26418.83"
"26/05/2025","BSTG03H","STKS04","STKS043","10.63","0","6466.66","4094.64","837.11","679.86","12078.28"
"26/05/2025","BSTG03H","STKS05","STKS051","2.99","0.01","30884.72","24037.74","359.12","440.48","55722.06"
"26/05/2025","BSTG03H","STKS05","STKS052","0.59","0","1062.18","1019.75","981.79","1027.05","4090.78"
"26/05/2025","BSTG03H","STKS05","STKS053","0.23","0","937.84","623","16.25","18.27","1595.36"
"26/05/2025","BSTG03H","STKS06","STKS061","1.06","0","3689.67","2182.36","26.59","27.27","5925.88"
"26/05/2025","BSTG03H","STKS06","STKS062","0.9","0.01","2984.86","3185.37","29.64","25.19","6225.06"
"26/05/2025","BSTG03H","STKS06","STKS063","1.85","0","1536.96","1360.95","82.68","96.48","3077.07"
"26/05/2025","BSTG03H","STKS07","STKS071","0.64","0","8733.98","5700.18","204.28","257.68","14896.12"
"26/05/2025","BSTG03H","STKS07","STKS072","4.22","0.22","650.69","416.77","170.84","176.19","1414.48"
"26/05/2025","BSTG03H","STKS07","STKS073","1.33","0","22143.09","18791.56","315.34","316.86","41566.85"
"26/05/2025","BSTG03H","STKS08","STKS081","0.88","0","734.92","581.59","235.28","278.52","1830.31"
"26/05/2025","BSTG03H","STKS08","STKS082","0.8","0","1775.36","1352.92","37.32","61.55","3227.15"
"26/05/2025","BSTG03H","STKS08","STKS083","1.49","0","1699.19","1087.4","132.03","180.61","3099.22"
"26/05/2025","BSTG03H","STKS09","STKS091","1.04","0","2831.81","2357.74","120.54","159.42","5469.5"
"26/05/2025","BSTG03H","STKS09","STKS092","0.63","0","15924.73","9821.88","48.62","93.6","25888.83"
"26/05/2025","BSTG03H","STKS09","STKS093","0.37","0","3250.98","2348.5","217.36","365.36","6182.2"
"26/05/2025","BSTG03H","STKS10","STKS101","11.77","0.01","4405.47","4198.93","515.93","620.23","9740.57"
"26/05/2025","BSTG03H","STKS10","STKS102","3.25","0.01","21867.75","12366.04","131.34","105.64","34470.76"
"26/05/2025","BSTG03H","STKS10","STKS103","15.01","0.01","13589.34","6558.29","698.71","850.34","21696.67"
"26/05/2025","BSTG03H","STKS11","STKS111","1.88","0","7689.44","4804.95","122.54","145.3","12762.23"
"26/05/2025","BSTG03H","STKS11","STKS112","0.99","0.01","1410.13","950.82","170.92","233.1","2764.97"
"26/05/2025","BSTG03H","STKS11","STKS113","6.96","0.03","5198.33","3392.45","281.7","306.14","9178.61"
"26/05/2025","BSTG03H","STKS12","STKS121","1.95","0.12","10848.63","6916.28","180.91","252.16","18197.99"
"26/05/2025","BSTG03H","STKS12","STKS122","0.95","0.08","80660.83","48743.59","264.58","382.12","130051.12"
"26/05/2025","BSTG03H","STKS12","STKS123","0.3","0.13","3595.93","2808.86","68.58","125.44","6598.82"
"26/05/2025","BSTG03H","STKS13","STKS131","1.41","0","1357.9","1375.22","19.76","27.33","2780.2"
"26/05/2025","BSTG03H","STKS13","STKS132","4","0","4730.4","3334.1","1857.46","2213.61","12135.57"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_PHUC_TRACH_7","QB_BTH_PHUC_TRACH_7_5","0.08","0","6719.46","3466.2","17.66","13.81","10217.14"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_PHUC_TRACH_7","QB_BTH_PHUC_TRACH_7_6","0","0","1610.73","918.3","26.89","20.97","2576.89"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_TAY_TRACH_3","QB_BTH_TAY_TRACH_3_4","1.06","0","512.94","430.63","916.22","587.65","2447.44"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_TAY_TRACH_3","QB_BTH_TAY_TRACH_3_5","1.8","0.02","29793.47","20214.79","259.14","150.75","50418.16"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_TAY_TRACH_3","QB_BTH_TAY_TRACH_3_6","0.71","0","13440.95","7859.69","1.19","2.09","21303.93"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_THANH_TRACH_4","QB_BTH_THANH_TRACH_4_4","1.17","0","13372.17","9680.11","734.83","737.5","24524.61"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_THANH_TRACH_4","QB_BTH_THANH_TRACH_4_5","1.46","0","3215.09","3350.16","85.55","63.93","6714.73"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_THANH_TRACH_4","QB_BTH_THANH_TRACH_4_6","0.19","0","7255.4","4138.39","581.91","546.96","12522.67"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_TRUNG_TRACH","QB_BTH_TRUNG_TRACH_4","0.21","0","3568.12","2308.89","97.59","106.27","6080.87"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_TRUNG_TRACH","QB_BTH_TRUNG_TRACH_5","0.42","0","24864.98","13353.92","3363.45","1825.5","43407.84"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_TRUNG_TRACH","QB_BTH_TRUNG_TRACH_6","0.12","0","5093.61","3554.48","172.32","160.47","8980.88"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_VAN_TRACH","QB_BTH_VAN_TRACH_1","0.19","0","74.66","55.37","7577.29","4554.52","12261.85"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_VAN_TRACH","QB_BTH_VAN_TRACH_2","0.15","0.01","15323.47","8304.32","1656.24","1380.79","26664.83"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_VAN_TRACH","QB_BTH_VAN_TRACH_3","0.71","0.02","23839.14","12785.02","126.17","76.36","36826.69"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_XUAN_TRACH_3","QB_BTH_XUAN_TRACH_3_4","0.3","0","27812.27","14384.47","66.04","22.89","42285.66"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_XUAN_TRACH_3","QB_BTH_XUAN_TRACH_3_5","0.11","0","20.52","12.7","1.54","2.81","37.57"
"26/05/2025","BSC_QUANG_BINH_4","QB_BTH_XUAN_TRACH_3","QB_BTH_XUAN_TRACH_3_6","0.04","0","14448.22","7272.58","0","0","21720.8"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_BAC_LOC","QB_DHI_BAC_LOC_4","0.47","0","3018.55","2059.54","1100.81","853.56","7032.46"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_BAC_LOC","QB_DHI_BAC_LOC_5","0.33","0","2093.69","1803.85","3706.2","2405.17","10008.89"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_BAC_LOC","QB_DHI_BAC_LOC_6","0.15","0","10.37","6.53","116.64","97.53","231.07"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_BAC_NGHIA_5","QB_DHI_BAC_NGHIA_5_4","1.09","0","1853.64","1147.35","3022.45","2116.66","8140.1"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_BAC_NGHIA_5","QB_DHI_BAC_NGHIA_5_5","0.96","0.02","10966.3","9655.95","3114.67","1913.54","25650.46"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_BAC_NGHIA_5","QB_DHI_BAC_NGHIA_5_6","0.86","0","10000.32","4947.75","6402.32","3618.72","24969.11"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_DONG_HAI_2","QB_DHI_DONG_HAI_2_4","1.56","0","10295.41","7634.3","1058.39","823.79","19811.89"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_DONG_HAI_2","QB_DHI_DONG_HAI_2_5","0.78","0","1752.02","1421.88","1525.73","1071.59","5771.21"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_DONG_HAI_2","QB_DHI_DONG_HAI_2_6","1.55","0","18864.31","12599.55","5065.54","3093.18","39622.59"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_DUC_NINH_DONG_3","QB_DHI_DUC_NINH_DONG_3_4","0.92","0","4661.16","2065.53","1587.63","1209.36","9523.68"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_DUC_NINH_DONG_3","QB_DHI_DUC_NINH_DONG_3_5","3.1","0","28195.56","20938.75","2529.72","2000.64","53664.67"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_DUC_NINH_DONG_3","QB_DHI_DUC_NINH_DONG_3_6","1.01","0","1235.37","727.82","853.15","745.95","3562.29"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_NAM_LY_5","QB_DHI_NAM_LY_5_4","1.4","0","9135.52","5274.25","301.64","300.14","15011.54"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_NAM_LY_5","QB_DHI_NAM_LY_5_5","1.03","0","6618.78","4533.56","136.19","148.82","11437.36"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_NAM_LY_5","QB_DHI_NAM_LY_5_6","2.2","0","44157.99","26514.54","2101.3","1437.3","74211.13"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_NGUYEN_HUU_DUAT","QB_DHI_NGUYEN_HUU_DUAT_4","3.39","0","3223.51","3383.05","457.57","363.21","7427.35"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_NGUYEN_HUU_DUAT","QB_DHI_NGUYEN_HUU_DUAT_5","4.15","0","24608.64","20498.34","1396.9","868.03","47371.9"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_NGUYEN_HUU_DUAT","QB_DHI_NGUYEN_HUU_DUAT_6","4.15","0.21","4568.15","2726.94","1101.28","385.92","8782.29"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_XOM_RU","QB_DHI_XOM_RU_4","0.7","0","3437.1","2565.4","1631.17","1303.6","8937.27"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_XOM_RU","QB_DHI_XOM_RU_5","0.74","0","1095.32","908.83","315.02","235.22","2554.38"
"26/05/2025","BSC_QUANG_BINH_3","QB_DHI_XOM_RU","QB_DHI_XOM_RU_6","0.77","0","3729.25","2765.43","839.27","631.69","7965.64"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_AN_THUY","QB_LTY_AN_THUY_1","2.71","0.27","9583.9","6246.27","393.16","312.66","16536"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_AN_THUY","QB_LTY_AN_THUY_2","0.57","0.01","2949.62","1820.84","87.18","72.04","4929.67"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_AN_THUY","QB_LTY_AN_THUY_3","0.55","0","1711.79","1488.47","388.57","323.25","3912.07"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_CON_CUNG","QB_LTY_CON_CUNG_1","0.7","0","9277.65","5507.23","258.96","192.26","15236.1"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_CON_CUNG","QB_LTY_CON_CUNG_2","0.69","0.03","10861.26","5968.03","354.89","331.45","17515.64"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_CON_CUNG","QB_LTY_CON_CUNG_3","0.41","0","8677.48","4741.61","13.78","20.22","13453.09"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HO_XUAN_HUONG_2","QB_LTY_HO_XUAN_HUONG_2_1","2.77","0.33","29191.55","11629.38","1100.14","1125.42","43046.49"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HO_XUAN_HUONG_2","QB_LTY_HO_XUAN_HUONG_2_2","4.05","0.57","38072.82","23137.08","1081.84","1132","63423.74"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HO_XUAN_HUONG_2","QB_LTY_HO_XUAN_HUONG_2_3","2.82","0.33","4205.77","2469.87","481.91","409.57","7567.13"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HONG_THUY_4","QB_LTY_HONG_THUY_4_4","3.66","0.06","31657.24","21535.71","1416.25","958.34","55567.54"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HONG_THUY_4","QB_LTY_HONG_THUY_4_5","5.16","0.02","6943.69","3813.04","129.49","95.2","10981.42"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HONG_THUY_4","QB_LTY_HONG_THUY_4_6","5.49","0.08","18735.52","13491.46","415.8","378.57","33021.35"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HUNG_THUY_2","QB_LTY_HUNG_THUY_2_1","0.13","0.02","15556.46","11332.09","286.76","205.11","27380.41"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HUNG_THUY_2","QB_LTY_HUNG_THUY_2_2","0.3","0","1197.74","1872.63","1130.06","805.17","5005.6"
"26/05/2025","BSC_QUANG_BINH_4","QB_LTY_HUNG_THUY_2","QB_LTY_HUNG_THUY_2_3","1.54","0.28","10369.76","6245.23","639.9","449.51","17704.4"
"26/05/2025","BKHNT02N","KHNH48","KHNH481","1.29","0","","","0","0","0"
"26/05/2025","BKHNT02N","KHNH48","KHNH482","1.22","0","366.17","383.64","35.78","52.9","838.48"
"26/05/2025","BKHNT02N","KHNH48","KHNH483","4.46","0","256611.58","181027.73","72.32","91.94","437803.59"
"26/05/2025","BKHNT02N","KHNH49","KHNH491","2.62","0","376.93","259.31","88.41","80.73","805.38"
"26/05/2025","BKHNT02N","KHNH49","KHNH492","6.88","0","16292.21","10803.78","584.88","853.97","28534.84"
"26/05/2025","BKHNT02N","KHNH49","KHNH493","1.63","0","2299.48","784.78","1800.82","2156.54","7041.62"
"26/05/2025","BKHNT02N","KHNH54","KHNH541","4.88","0","3756.26","2180.01","406.21","656.99","6999.47"
"26/05/2025","BKHNT02N","KHNH54","KHNH542","3.4","0","3693.96","2806.32","409.49","768.05","7677.81"
"26/05/2025","BKHNT02N","KHNH54","KHNH543","4.08","0","825.24","799.11","270.16","422","2316.52"
"26/05/2025","BKHNT02N","KHNH55","KHNH551","4.58","0","1604.26","1238.04","1064.44","1273.94","5180.68"
"26/05/2025","BKHNT02N","KHNH55","KHNH552","7.41","0","3423.06","3202.21","122.51","171.27","6919.05"
"26/05/2025","BKHNT02N","KHNH55","KHNH553","2.52","0","710.52","209.51","338.93","490.65","1749.61"
"26/05/2025","BKHNT02N","KHNH56","KHNH561","2.56","0","955.15","849.97","262.94","489.54","2557.6"
"26/05/2025","BKHNT02N","KHNH56","KHNH562","3.32","0","1238.13","917.84","299.08","419.81","2874.86"
"26/05/2025","BKHNT02N","KHNH56","KHNH563","3.1","0","2407.95","2771.98","889.35","1381.36","7450.64"
"26/05/2025","BKHNT02N","KHNH66","KHNH661","4.31","0","504.57","480.07","469.96","693","2147.6"
"26/05/2025","BKHNT02N","KHNH66","KHNH662","2.99","0","915.55","1061.96","322.84","480.16","2780.51"
"26/05/2025","BKHNT02N","KHNH66","KHNH663","3.56","0","17751.63","12298.97","148.6","273.69","30472.9"
"26/05/2025","BKHNT02N","KHNH70","KHNH701","3.73","0","10449.12","7211.33","734.9","1143.23","19538.58"
"26/05/2025","BKHNT02N","KHNH70","KHNH702","3.03","0","1001.9","820.51","91.88","155.02","2069.31"
"26/05/2025","BKHNT02N","KHVN01","KHVN011","6.95","0","8185.51","10321.48","2156.51","3112.48","23775.98"
"26/05/2025","BKHNT02N","KHVN01","KHVN012","1.94","0","22631.98","15723.03","560.98","805.45","39721.44"
"26/05/2025","BKHNT02N","KHVN01","KHVN013","4.2","0","2645.08","1977.59","442.93","700.21","5765.81"
"26/05/2025","BKHNT02N","KHVN03","KHVN031","11.94","0","47957.24","30722.44","2645.44","3123.06","84448.19"
"26/05/2025","BKHNT02N","KHVN03","KHVN032","4.84","0","2596.42","2044.35","296.38","543.35","5480.5"
"26/05/2025","BKHNT02N","KHVN03","KHVN033","5.96","0","19604.41","14733.2","1290.48","1550.53","37178.63"
"26/05/2025","BKHNT02N","KHVN04","KHVN041","8.35","0","7474.18","5184.87","1004.06","1659.88","15322.99"
"26/05/2025","BKHNT02N","KHVN04","KHVN042","2.77","0","1667.19","1173.35","376.48","649.8","3866.82"
"26/05/2025","BKHNT02N","KHVN04","KHVN043","8.25","0","7219.99","4490.83","731.29","1203.37","13645.48"
"26/05/2025","BKHNT02N","KHVN15","KHVN151","5.71","0","4450.26","3280.67","291.53","459.05","8481.51"
"26/05/2025","BKHNT02N","KHVN15","KHVN152","2.29","0","15719.97","11749.46","221.68","285.68","27976.8"
"26/05/2025","BKHNT02N","KHVN15","KHVN153","1.64","0","3184.51","2412.58","160.1","244.09","6001.28"
"26/05/2025","BKHNT02N","KHVN29","KHVN291","4.34","0","3553.6","2416.25","211.65","338.95","6520.46"
"26/05/2025","BKHNT02N","KHVN29","KHVN292","3.66","0","1279.22","1213.15","1268.87","3684.74","7445.98"
"26/05/2025","BKHNT02N","KHVN29","KHVN293","4.12","0","101.76","210.08","1274.26","1924.36","3510.46"
"26/05/2025","BDNG05A","DGDM11","DGDM111","3.04","0","2493.14","2764.48","2027.88","2887.14","10172.63"
"26/05/2025","BDNG05A","DGDM11","DGDM112","2.38","0.83","3117.05","2912.44","1431.98","7916.93","15378.4"
"26/05/2025","BDNG05A","DGDM11","DGDM113","3.7","3.41","6722.09","5989.36","4542.82","10961.77","28216.03"
"26/05/2025","BDNG04A","DGDL05","DGDL051","0.39","0","4947.39","3786.82","739.38","1303.39","10776.99"
"26/05/2025","BDNG04A","DGDL05","DGDL052","0.22","0.07","5268.28","2901.68","1353.06","1717.84","11240.87"
"26/05/2025","BDNG04A","DGDL05","DGDL053","1.36","1.36","2646.32","3440.41","4080.86","7245.56","17413.14"
"26/05/2025","BDNG04A","DGGN13","DGGN131","1.01","0.76","8452.83","6758.8","2048.51","3281.95","20542.09"
"26/05/2025","BDNG04A","DGGN13","DGGN132","2.12","0","5734.84","8615.67","4836.94","7887.86","27075.31"
"26/05/2025","BDNG04A","DGGN13","DGGN133","0.47","0","30386.84","24641.54","741.88","1179.68","56949.94"
"26/05/2025","BDLBT1N","DLBH04","DLBH041","4.02","0","7981.41","6918.65","3406.81","5771.4","24078.26"
"26/05/2025","BDLBT1N","DLBH04","DLBH042","1.68","0","1202.38","1080.56","76.78","174.26","2533.97"
"26/05/2025","BDLBT1N","DLBH04","DLBH043","1.15","0","1116.43","1064.12","375.88","760.66","3317.09"
"26/05/2025","BDLBT1N","DLBH05","DLBH051","4.73","0","4030.87","4531.83","928.69","1799.94","11291.33"
"26/05/2025","BDLBT1N","DLBH05","DLBH052","1.32","0","286.12","388.75","312.82","579.58","1567.27"
"26/05/2025","BDLBT1N","DLBH05","DLBH053","3.13","0","13973.92","11757.96","138.14","249.08","26119.1"
"26/05/2025","BDLBT1N","DLBH13","DLBH131","2.09","0","84609.73","29959.02","3754.75","6065.51","124389.01"
"26/05/2025","BDLBT1N","DLBH13","DLBH132","2.4","0","1659.94","1282.07","456.39","934.86","4333.26"
"26/05/2025","BDLBT1N","DLBH13","DLBH133","0.3","0","210.34","201.44","48.87","61.9","522.55"
"26/05/2025","BDLBT1N","DLBH21","DLBH211","2.42","0","988.96","1225.27","409.4","769.51","3393.15"
"26/05/2025","BDLBT1N","DLBH21","DLBH212","1.14","0","9528.53","6176.35","186.77","349.16","16240.81"
"26/05/2025","BDLBT1N","DLBH21","DLBH213","1.67","0","7012.99","4954.67","539.7","1224.96","13732.31"
"26/05/2025","BDLK05A","DLBT03","DLBT031","3.78","0","13409.52","13197.47","1208.61","2592.74","30408.34"
"26/05/2025","BDLK05A","DLBT03","DLBT032","4.76","0","32712.64","24958.16","1473.39","2937.22","62081.41"
"26/05/2025","BDLK05A","DLBT03","DLBT033","2.81","1.44","7877.26","7048.41","1170.19","2441.67","18537.54"
"26/05/2025","BDLK05A","DLBT24","DLBT241","0.95","0.38","10128.4","9512.92","547.77","4060.99","24250.08"
"26/05/2025","BDLK05A","DLBT24","DLBT242","2.1","1.63","32120.61","25260.67","948.14","2097.82","60427.24"
"26/05/2025","BDLK05A","DLBT24","DLBT243","1.41","0.88","23000.23","17302.55","1927.92","2909.33","45140.03"
"26/05/2025","BDLK05A","DLBT36","DLBT361","1.1","0.31","632.63","2957.52","731.41","1937.02","6258.58"
"26/05/2025","BDLK05A","DLBT36","DLBT362","1.07","0.23","2196.73","3272.67","339.84","594.78","6404.01"
"26/05/2025","BDLK05A","DLBT36","DLBT363","4.93","4.79","39569.19","31860.38","1336.1","2511.51","75277.18"
"26/05/2025","BDLK05A","DLBT62","DLBT621","4.08","3.14","11671.66","10568.98","748.74","2851.94","25841.31"
"26/05/2025","BTGG03H","TGGT02","TGGT023","1.71","0.22","904.34","780.02","172.39","107.73","1964.48"
"26/05/2025","BTGG03H","TGGT03","TGGT031","1.45","0.63","25.12","28.25","25.99","27.58","106.94"
"26/05/2025","BTGG03H","TGGT03","TGGT032","1.03","0.36","166.41","69.86","10.45","31.67","278.38"
"26/05/2025","BTGG03H","TGGT03","TGGT033","0.49","0.09","2207.07","1774.24","28.65","20.28","4030.25"
"26/05/2025","BTGG03H","TGGT04","TGGT041","3.31","0.38","5576.4","4406.37","349.55","220.56","10552.87"
"26/05/2025","BTGG03H","TGGT04","TGGT042","0.15","0.01","1.32","0.69","37.82","19.08","58.9"
"26/05/2025","BTGG03H","TGGT04","TGGT043","3.33","0.28","261.79","257.26","103.29","79.28","701.61"
"26/05/2025","BTGG03H","TGGT05","TGGT051","4.19","0.56","607.52","424.8","160.82","96.91","1290.04"
"26/05/2025","BTGG03H","TGGT05","TGGT052","2.18","0.35","89.82","59.69","1314.82","921.8","2386.13"
"26/05/2025","BTGG03H","TGGT05","TGGT053","3.81","0.45","621.3","425.36","172.68","183.61","1402.96"
"26/05/2025","BTGG03H","TGGT06","TGGT061","2.23","0.89","1836.68","1531.51","186.88","114.51","3669.58"
"26/05/2025","BTGG03H","TGGT06","TGGT062","2.99","1.67","1546.03","3042.57","56.75","43.69","4689.03"
"26/05/2025","BTGG03H","TGGT06","TGGT063","1.25","0.31","1002.18","2194.1","341.36","203.59","3741.24"
"26/05/2025","BTGG03H","TGGT07","TGGT071","2.35","0.34","17223.17","13257.43","124.6","221.07","30826.28"
"26/05/2025","BTGG03H","TGGT07","TGGT072","1.2","0.04","178.49","537.38","4.42","6.51","726.8"
"26/05/2025","BTGG03H","TGGT07","TGGT073","1.17","0.21","38.05","50.68","65.67","136.33","290.73"
"26/05/2025","BTGG03H","TGGT08","TGGT081","0.8","0.09","8347.26","8842.02","346.73","239.9","17775.92"
"26/05/2025","BTGG03H","TGGT08","TGGT082","2.6","0.88","1960.61","2084.57","190.85","135.49","4371.51"
"26/05/2025","BTGG03H","TGGT08","TGGT083","1.35","0.37","4404.15","4336.33","173.8","201.53","9115.82"
"26/05/2025","BTGG03H","TGGT09","TGGT091","0.8","0.09","412.18","324.76","79.27","44.9","861.12"
"26/05/2025","BTGG03H","TGGT09","TGGT092","2.13","0.12","1919.97","1526.79","100.25","135.53","3682.53"
"26/05/2025","BTGG03H","TGGT09","TGGT093","0.59","0.08","122.35","70.32","27.61","19.08","239.36"
"26/05/2025","BTGG03H","TGGT11","TGGT111","1.06","0.35","3199.61","1979.8","338.8","298.71","5816.93"
"26/05/2025","BTGG03H","TGGT11","TGGT112","1.22","0.2","33431.33","18639.25","2157.64","1711","55939.21"
"26/05/2025","BTGG03H","TGGT11","TGGT113","2.03","0.43","1079.53","645.92","214.95","167.27","2107.67"
"26/05/2025","BTGG03H","TGGT13","TGGT131","1.8","0.41","1115.99","564.47","390.44","292.11","2363.01"
"26/05/2025","BTGG03H","TGGT13","TGGT132","0.96","0.1","1184.41","689.72","21.85","18.45","1914.42"
"26/05/2025","BTGG03H","TGGT13","TGGT133","6.64","1.19","973.65","576.14","178.66","257.47","1985.92"
"26/05/2025","BTGG03H","TGGT14","TGGT141","2.26","0.31","626.74","390.58","585.95","1680.66","3283.93"
"26/05/2025","BTGG03H","TGGT14","TGGT142","1.11","0.28","390.11","218.65","49.43","47.42","705.61"
"26/05/2025","BTGG03H","TGGT14","TGGT143","2.13","0.73","10560.29","7143.55","179.34","129.79","18012.97"
